week_end	pruid	prename	prfname	numtotal_atleast1dose	numtotal_partially	numtotal_fully	numtotal_onlyfully	numtotal_additional	numtotal_1additional	numtotal_2nd_additional	numtotal_recent_fullyoradditional	proptotal_atleast1dose	proptotal_partially	proptotal_fully	proptotal_onlyfully	proptotal_additional	proptotal_1additional	proptotal_2nd_additional	proptotal_recent_fullyoradditional	num18plus_atleast1dose	num18plus_partially	num18plus_fully	num18plus_onlyfully	num18plus_additional	num18plus_1additional	num18plus_2nd_additional	num18plus_recent_fullyoradditional	prop18plus_atleast1dose	prop18plus_partially	prop18plus_fully	prop18plus_onlyfully	prop18plus_additional	prop18plus_1additional	prop18plus_2nd_additional	prop18plus_recent_fullyoradditional	num5plus_atleast1dose	num5plus_partially	num5plus_fully	num5plus_onlyfully	num5plus_additional	num5plus_1additional	num5plus_2nd_additional	num5plus_recent_fullyoradditional	prop5plus_atleast1dose	prop5plus_partially	prop5plus_fully	prop5plus_onlyfully	prop5plus_additional	prop5plus_1additional	prop5plus_2nd_additional	prop5plus_recent_fullyoradditional	num12plus_atleast1dose	num12plus_partially	num12plus_fully	num12plus_onlyfully	num12plus_additional	num12plus_1additional	num12plus_2nd_additional	num12plus_recent_fullyoradditional	prop12plus_atleast1dose	prop12plus_partially	prop12plus_fully	prop12plus_onlyfully	prop12plus_additional	prop12plus_1additional	prop12plus_2nd_additional	prop12plus_recent_fullyoradditional
2022-06-19	24	Quebec	Québec	7386888	223028	7163860	2688659	4475201	3340359	1134842		84.9	2.6	82.4	30.9	51.5	38.4	13.1		6501974	119443	6382531	1992217	4390314	3255917	1134397		91.9	1.7	90.2	28.1	62	46	16		7385830	222731	7163099	2688422	4474677	3340112	1134565		89.3	2.7	86.6	32.5	54.1	40.4	13.7		6990080	138559	6851521	2377876	4473645	3339080	1134565		91.7	1.8	89.9	31.2	58.7	43.8	14.9	
2022-06-19	35	Ontario	Ontario	12566850	436222	12130628	4757332	7373296	6131054	1242242		83.2	2.9	80.3	31.5	48.8	40.6	8.2		11147097	250622	10896475	3702989	7193486	5951416	1242070		90.4	2	88.3	30	58.3	48.3	10.1		12563795	435105	12128690	4755508	7373182	6130942	1242240		87.3	3	84.3	33	51.2	42.6	8.6		11976518	284996	11691522	4318565	7372957	6130718	1242239		90	2.1	87.8	32.4	55.4	46.1	9.3	
2022-06-19	46	Manitoba	Manitoba	1149061	42172	1106889	499353	607536	518629	88907		81.5	3	78.5	35.4	43.1	36.8	6.3		989078	19208	969870	369739	600131	511241	88890		90.2	1.8	88.4	33.7	54.7	46.6	8.1		1149007	42128	1106879	499345	607534	518627	88907		86.5	3.2	83.4	37.6	45.8	39.1	6.7		1075621	23309	1052312	444803	607509	518602	88907		89.6	1.9	87.6	37	50.6	43.2	7.4	
2022-06-19	47	Saskatchewan	Saskatchewan	956997	49380	907617	406865	500752	374139	126613		80.1	4.1	76	34.1	41.9	31.3	10.6		823863	29137	794726	307844	486882	360575	126307		89.6	3.2	86.4	33.5	52.9	39.2	13.7		956096	49219	906877	406652	500225	373899	126326		85.1	4.4	80.8	36.2	44.5	33.3	11.3		897959	33919	864040	363827	500213	373887	126326		88.8	3.4	85.4	36	49.5	37	12.5	
2022-06-19	48	Alberta	Alberta	3569539	168568	3400971	1712304	1688667	1688667			78.6	3.7	74.9	37.7	37.2	37.2			3113135	107690	3005445	1352534	1652911	1652911			87.6	3	84.6	38.1	46.5	46.5			3568753	168300	3400453	1711795	1688658	1688658			83.3	3.9	79.3	39.9	39.4	39.4			3384390	120184	3264206	1575637	1688569	1688569			87.1	3.1	84	40.5	43.4	43.4		
2022-06-19	59	British Columbia	Colombie-Britannique	4524033	166439	4357594	1641175	2716419	2446320	270099		85	3.1	81.9	30.9	51.1	46	5.1		4067796	110456	3957340	1344803	2612537	2342456	270081		91.8	2.5	89.3	30.4	59	52.9	6.1		4524033	166439	4357594	1641175	2716419	2446320	270099		88.8	3.3	85.5	32.2	53.3	48	5.3		4334785	121526	4213259	1496863	2716396	2446297	270099		91.4	2.6	88.8	31.6	57.3	51.6	5.7	
2022-06-19	60	Yukon	Yukon	36658	1270	35388	14813	20575	17397	3178		83.4	2.9	80.5	33.7	46.8	39.6	7.2		32255	702	31553	11758	19795	16667	3128		90.5	2	88.6	33	55.6	46.8	8.8		36506	1248	35258	14764	20494	17366	3128		87.5	3	84.5	35.4	49.1	41.6	7.5		34498	787	33711	13217	20494	17366	3128		90	2.1	88	34.5	53.5	45.3	8.2	
2022-06-19	61	Northwest Territories	Territoires du Nord-Ouest	35159	1453	33706	15411	18295	16534	1761		80.6	3.3	77.3	35.3	41.9	37.9	4		29528	568	28960	11446	17514	15783	1731		88.1	1.7	86.4	34.1	52.3	47.1	5.2		34941	1398	33543	15337	18206	16475	1731		85.3	3.4	81.9	37.4	44.4	40.2	4.2		32469	733	31736	13530	18206	16475	1731		87.8	2	85.8	36.6	49.2	44.5	4.7	
2022-06-19	62	Nunavut	Nunavut	33220	2793	30427	14708	15719	14375	1344		82	6.9	75.1	36.3	38.8	35.5	3.3		24842	1185	23657	9439	14218	12936	1282		95.7	4.6	91.2	36.4	54.8	49.8	4.9		33014	2774	30240	14639	15601	14319	1282		90.7	7.6	83.1	40.2	42.8	39.3	3.5		28768	1561	27207	11629	15578	14296	1282		94.1	5.1	89	38	51	46.8	4.2	
2022-07-17	1	Canada	Canada	32520878	1183609	31337269	12488119	18849150	15130792	3718358		83.5	3	80.5	32.1	48.4	38.9	10.8		28753932	707332	28046600	9663143	18383457	14666857	3716600		91	2.2	88.7	30.6	58.1	46.4	13.2		32513100	1181452	31331648	12484686	18846962	15129700	3717262		87.8	3.2	84.6	33.7	50.9	40.8	11.3		30914757	800777	30113980	11268749	18845231	15127970	3717261		90.5	2.3	88.2	33	55.2	44.3	12.3	
2022-07-17	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	500017	19293	480724	180796	299928	260420	39508		95.1	3.7	91.4	34.4	57	49.5	7.5		439361	12368	426993	130881	296112	256628	39484		>=99	2.8	96.7	29.6	67.1	58.1	8.9		500003	19282	480721	180793	299928	260420	39508		98.7	3.8	94.9	35.7	59.2	51.4	7.8		470910	13410	457500	157587	299913	260405	39508		>=99	2.8	96.6	33.3	63.3	55	8.3	
2022-07-17	11	Prince Edward Island	Île-du-Prince-Édouard	150503	5905	144598	61074	83524	65309	18215		88.2	3.5	84.7	35.8	48.9	38.3	10.7		132398	3932	128466	46698	81768	63633	18135		94.5	2.8	91.7	33.3	58.4	45.4	12.9		150066	5824	144242	60862	83380	65233	18147		91.9	3.6	88.3	37.3	51	39.9	11.1		142164	4313	137851	54471	83380	65233	18147		93.9	2.8	91.1	36	55.1	43.1	12	
2022-07-17	12	Nova Scotia	Nouvelle-Écosse	902193	44178	858015	324011	534004	449382	84622		88.5	4.3	84.1	31.8	52.4	44.1	8.3		804563	27681	776882	249816	527066	442456	84610		94.5	3.3	91.3	29.4	61.9	52	9.9		902193	44178	858015	324011	534004	449382	84622		92.2	4.5	87.7	33.1	54.6	45.9	8.7		858328	30702	827626	293639	533987	449365	84622		94.2	3.4	90.9	32.2	58.6	49.3	9.3	
2022-07-17	13	New Brunswick	Nouveau-Brunswick	700961	38106	662855	264638	398217	305596	92621		86.3	4.7	81.6	32.6	49	37.6	11.4		625802	26359	599443	210294	389149	296772	92377		93	3.9	89	31.2	57.8	44.1	13.7		700193	37972	662221	264450	397771	305375	92396		89.9	4.9	85.1	34	51.1	39.2	11.9		669243	28912	640331	242567	397764	305368	92396		92.5	4	88.5	33.5	55	42.2	12.8	
2022-07-17	24	Quebec	Québec	7379856	219806	7160050	2658470	4501580	3220893	1280687		84.9	2.5	82.3	30.6	51.8	37	14.7		6499445	118866	6380579	1968860	4411719	3131709	1280010		91.8	1.7	90.1	27.8	62.3	44.2	18.1		7378649	219530	7159119	2658199	4500920	3220622	1280298		89.2	2.7	86.5	32.1	54.4	38.9	15.5		6987305	137872	6849433	2349751	4499682	3219384	1280298		91.6	1.8	89.8	30.8	59	42.2	16.8	
2022-07-17	35	Ontario	Ontario	12573708	429429	12144279	4730461	7413818	5886358	1527460		83.2	2.8	80.4	31.3	49.1	39	10.1		11160723	249394	10911329	3681970	7229359	5702141	1527218		90.5	2	88.5	29.9	58.6	46.2	12.4		12570715	428364	12142351	4728654	7413697	5886242	1527455		87.3	3	84.4	32.8	51.5	40.9	10.6		11987841	283874	11703967	4290522	7413445	5885991	1527454		90.1	2.1	87.9	32.2	55.7	44.2	11.5	
2022-07-17	46	Manitoba	Manitoba	1149563	41676	1107887	495638	612249	478102	134147		81.6	3	78.6	35.2	43.4	33.9	9.5		990291	19205	971086	367352	603734	469612	134122		90.3	1.8	88.5	33.5	55	42.8	12.2		1149506	41629	1107877	495630	612247	478100	134147		86.6	3.1	83.4	37.3	46.1	36	10.1		1076672	23382	1053290	441073	612217	478070	134147		89.7	1.9	87.7	36.7	51	39.8	11.2	
2022-07-17	47	Saskatchewan	Saskatchewan	957838	49164	908674	405812	502862	367561	135301		80.2	4.1	76.1	34	42.1	30.8	11.3		825271	29198	796073	307331	488742	353748	134994		89.7	3.2	86.6	33.4	53.1	38.5	14.7		956949	49011	907938	405602	502336	367322	135014		85.2	4.4	80.9	36.1	44.7	32.7	12		899247	34074	865173	362851	502322	367308	135014		88.9	3.4	85.5	35.9	49.7	36.3	13.3	
2022-07-17	48	Alberta	Alberta	3573383	166296	3407087	1704364	1702723	1702723			78.7	3.7	75	37.5	37.5	37.5			3115809	107397	3008412	1344515	1663897	1663897			87.7	3	84.7	37.8	46.8	46.8			3572543	166013	3406530	1703826	1702704	1702704			83.4	3.9	79.5	39.8	39.7	39.7			3387612	119629	3267983	1565386	1702597	1702597			87.1	3.1	84.1	40.3	43.8	43.8		
2022-07-17	59	British Columbia	Colombie-Britannique	4527735	164371	4363364	1617978	2745386	2347176	398210		85.1	3.1	82	30.4	51.6	44.1	7.5		4073570	110511	3963059	1322930	2640129	2241944	398185		91.9	2.5	89.4	29.9	59.6	50.6	9		4527735	164371	4363364	1617978	2745386	2347176	398210		88.8	3.2	85.6	31.7	53.9	46.1	7.8		4339627	121573	4218054	1472695	2745359	2347149	398210		91.5	2.6	88.9	31	57.9	49.5	8.4	
2022-07-17	60	Yukon	Yukon	36677	1226	35451	14742	20709	16570	4139		83.4	2.8	80.6	33.5	47.1	37.7	9.4		32276	686	31590	11669	19921	15821	4100		90.6	1.9	88.7	32.8	55.9	44.4	11.5		36516	1192	35324	14687	20637	16537	4100		87.5	2.9	84.7	35.2	49.5	39.6	9.8		34520	775	33745	13108	20637	16537	4100		90.1	2	88.1	34.2	53.9	43.2	10.7	
2022-07-17	61	Northwest Territories	Territoires du Nord-Ouest	35159	1453	33706	15411	18295	16534	1761		80.6	3.3	77.3	35.3	41.9	37.9	4		29528	568	28960	11446	17514	15783	1731		88.1	1.7	86.4	34.1	52.3	47.1	5.2		34941	1398	33543	15337	18206	16475	1731		85.3	3.4	81.9	37.4	44.4	40.2	4.2		32469	733	31736	13530	18206	16475	1731		87.8	2	85.8	36.6	49.2	44.5	4.7	
2022-07-17	62	Nunavut	Nunavut	33285	2706	30579	14724	15855	14168	1687		82.1	6.7	75.5	36.3	39.1	35	4.2		24895	1167	23728	9381	14347	12713	1634		95.9	4.5	91.4	36.1	55.3	49	6.3		33091	2688	30403	14657	15746	14112	1634		90.9	7.4	83.5	40.3	43.2	38.8	4.5		28819	1528	27291	11569	15722	14088	1634		94.3	5	89.3	37.9	51.4	46.1	5.3	
2022-08-14	1	Canada	Canada	32208610	2678826	24205582	10514511	19015273	15556049	3459224	6635286	82.7	6.9	80.1	27	48.8	40	11.4	17.3	28417558	2148288	21698243	7645421	18623849	15168587	3455262	6009171	89.9	6.8	88.4	24.2	58.9	48	14.1	19.3	32138107	2621189	24194509	10508669	19008249	15551630	3456619	6627953	86.7	7.1	84.1	28.4	51.3	42	12	18.1	30563132	2253734	23288296	9301794	19007604	15550986	3456618	6324107	89.5	6.6	87.8	27.2	55.7	45.5	13	18.8
2022-08-14	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	501184	20072	481112	179323	301789	242085	59704		95.3	3.8	91.5	34.1	57.4	46	11.4		439654	12383	427271	129831	297440	237772	59668		>=99	2.8	96.8	29.4	67.4	53.9	13.5		500333	19222	481111	179322	301789	242085	59704		98.8	3.8	95	35.4	59.6	47.8	11.8		471210	13416	457794	156021	301773	242069	59704		>=99	2.8	96.7	32.9	63.7	51.1	12.6	
2022-08-14	11	Prince Edward Island	Île-du-Prince-Édouard	150983	6170	144813	60331	84482	59622	24860	35212	88.5	3.6	84.8	35.3	49.5	34.9	14.6	20.6	131534	3690	127844	45745	82099	57531	24568	30422	93.9	2.6	91.3	32.7	58.6	41.1	17.5	21.7	149085	5515	143570	59613	83957	59267	24690	34538	91.3	3.4	87.9	36.5	51.4	36.3	15.1	21.1	141242	4053	137189	53232	83957	59267	24690	32232	93.3	2.7	90.6	35.2	55.5	39.2	16.3	21.3
2022-08-14	12	Nova Scotia	Nouvelle-Écosse	905508	46071	859437	322079	537358	426557	110801	156133	88.8	4.5	84.3	31.6	52.7	41.8	10.9	15.3	806294	27773	778521	248679	529842	419056	110786	141926	94.7	3.3	91.5	29.2	62.3	49.2	13	16.7	903510	44074	859436	322079	537357	426556	110801	156132	92.4	4.5	87.9	32.9	54.9	43.6	11.3	16	859991	30897	829094	291759	537335	426534	110801	148008	94.4	3.4	91	32	59	46.8	12.2	16.2
2022-08-14	13	New Brunswick	Nouveau-Brunswick	701600	38424	663176	262954	400222	279126	121096	150972	86.4	4.7	81.7	32.4	49.3	34.4	14.9	18.6	624796	26267	598529	208805	389724	269548	120176	141200	92.8	3.9	88.9	31	57.9	40	17.9	21	698638	37773	660865	262328	398537	278306	120231	149481	89.7	4.9	84.9	33.7	51.2	35.7	15.4	19.2	668038	28894	639144	240607	398537	278306	120231	145076	92.3	4	88.4	33.3	55.1	38.5	16.6	20.1
2022-08-14	24	Quebec	Québec	6992099	1667897		751961	4572241	4572241		1873711	80.4	19.2		8.6	52.6	52.6		21.5	6123552	1552525			4571027	4571027		1745812	86.5	21.9			64.6	64.6		24.7	6981144	1658735		751382	4571027	4571027		1872502	84.4	20		9.1	55.2	55.2		22.6	6603028	1581926		450075	4571027	4571027		1822545	86.6	20.7		5.9	60	60		23.9
2022-08-14	35	Ontario	Ontario	12611718	450476	12161242	4696584	7464658	5473585	1991073	2586559	83.5	3	80.5	31.1	49.4	36.2	13.2	17.1	11181588	252280	10929308	3655854	7273454	5283078	1990376	2344890	90.7	2	88.6	29.6	59	42.8	16.1	19	12586727	427468	12159259	4694724	7464535	5473468	1991067	2585987	87.4	3	84.5	32.6	51.9	38	13.8	18	12006702	287219	11719483	4255324	7464159	5473093	1991066	2470932	90.2	2.2	88.1	32	56.1	41.1	15	18.6
2022-08-14	46	Manitoba	Manitoba	1151447	42684	1108763	492370	616393	459676	156717	214519	81.7	3	78.7	34.9	43.7	32.6	11.1	15.2	991704	19380	972324	365383	606941	450260	156681	191189	90.4	1.8	88.6	33.3	55.3	41	14.3	17.4	1150271	41525	1108746	492355	616391	459674	156717	214519	86.6	3.1	83.5	37.1	46.4	34.6	11.8	16.2	1077881	23665	1054216	437855	616361	459644	156717	200632	89.8	2	87.8	36.5	51.3	38.3	13.1	16.7
2022-08-14	47	Saskatchewan	Saskatchewan	961321	52230	909091	404360	504731	362677	142054	165249	80.5	4.4	76.1	33.8	42.2	30.4	11.9	13.8	823558	29108	794450	305899	488551	347692	140859	150628	89.6	3.2	86.4	33.3	53.1	37.8	15.3	16.4	954640	48773	905867	403483	502384	361525	140859	163196	85	4.3	80.7	35.9	44.7	32.2	12.5	14.5	897335	34057	863278	360894	502384	361525	140859	157123	88.7	3.4	85.3	35.7	49.7	35.7	13.9	15.5
2022-08-14	48	Alberta	Alberta	3585477	172091	3413386	1691629	1721757	1345342	376415	580185	78.9	3.8	75.1	37.2	37.9	29.6	8.3	12.8	3119991	107930	3012061	1332960	1679101	1303034	376067	495706	87.8	3	84.8	37.5	47.3	36.7	10.6	14	3578396	165501	3412895	1691179	1721716	1345302	376414	579926	83.5	3.9	79.6	39.5	40.2	31.4	8.8	13.5	3392397	120084	3272313	1550747	1721566	1345152	376414	537255	87.3	3.1	84.2	39.9	44.3	34.6	9.7	13.8
2022-08-14	59	British Columbia	Colombie-Britannique	4543239	177725	4365514	1609167	2756347	2289980	466367	855391	85.4	3.3	82.1	30.3	51.8	43.1	8.8	16.1	4090911	115218	3975693	1321368	2654325	2188013	466312	754306	92.3	2.6	89.7	29.8	59.9	49.4	10.5	17	4533840	168328	4365512	1609165	2756347	2289980	466367	855389	89	3.3	85.7	31.6	54.1	44.9	9.2	16.8	4352553	127361	4225192	1468880	2756312	2289945	466367	796153	91.7	2.7	89.1	31	58.1	48.3	9.8	16.8
2022-08-14	60	Yukon	Yukon	36651	1211	35440	14625	20815	15511	5304	7571	83.4	2.8	80.6	33.3	47.3	35.3	12.1	17.2	31752	554	31198	11429	19769	14577	5192	6299	89.1	1.6	87.6	32.1	55.5	40.9	14.6	17.7	35916	1016	34900	14420	20480	15288	5192	7246	86.1	2.4	83.6	34.6	49.1	36.6	12.4	17.4	33940	616	33324	12844	20480	15288	5192	6641	88.6	1.6	87	33.5	53.5	39.9	13.6	17.3
2022-08-14	61	Northwest Territories	Territoires du Nord-Ouest	34646	1387	33259	14594	18665	15789	2876	4453	79.4	3.2	76.3	33.5	42.8	36.2	6.6	10.2	28377	416	27961	10413	17548	14776	2772	3518	84.7	1.2	83.4	31.1	52.4	44.1	8.3	10.5	33760	1089	32671	14342	18329	15557	2772	4101	82.4	2.7	79.7	35	44.7	38	6.8	10	31218	519	30699	12370	18329	15557	2772	3757	84.4	1.4	83	33.4	49.6	42.1	7.5	10.2
2022-08-14	62	Nunavut	Nunavut	32737	2388	30349	14534	15815	13858	1957	5331	80.8	5.9	74.9	35.9	39	34.2	4.8	13.2	23847	764	23083	9055	14028	12223	1805	3275	91.9	2.9	88.9	34.9	54.1	47.1	7	12.6	31847	2170	29677	14277	15400	13595	1805	4936	87.5	6	81.5	39.2	42.3	37.3	5	13.6	27597	1027	26570	11186	15384	13579	1805	3753	90.3	3.4	86.9	36.6	50.3	44.4	5.9	12.3
2022-09-11	1	Canada	Canada	32285662	2709465	24234236	10415106	19161091	14946353	4214738	6675199	82.9	7	80.2	26.8	49.2	38.4	10.8	17.1	28449815	2141403	21721333	7609710	18698702	14489811	4208891	6245689	90	6.8	88.5	24.1	59.1	45.8	13.3	19.8	32166338	2605330	24221615	10408073	19152935	14941427	4211508	6665989	86.8	7	84.2	28.1	51.7	40.3	11.4	18	30593877	2244495	23308957	9244202	19105180	14893691	4211489	6454775	89.6	6.6	87.9	27.1	56	43.6	12.3	18.9
2022-09-11	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	502160	20788	481372	178278	303094	232404	70690	83246	95.5	4	91.5	33.9	57.6	44.2	13.4	15.8	439785	12405	427380	129165	298215	227569	70646	77181	>=99	2.8	96.8	29.3	67.5	51.5	16	17.5	500623	19252	481371	178277	303094	232404	70690	83246	98.8	3.8	95	35.2	59.8	45.9	14	16.4	471376	13445	457931	154854	303077	232387	70690	81425	>=99	2.8	96.7	32.7	64	49.1	14.9	17.2
2022-09-11	11	Prince Edward Island	Île-du-Prince-Édouard	151412	6454	144958	59705	85253	56214	29039	25597	88.7	3.8	84.9	35	49.9	32.9	17	15	131819	3713	128106	45535	82571	53963	28608	23558	94.1	2.7	91.5	32.5	58.9	38.5	20.4	16.8	149293	5539	143754	59043	84711	55861	28850	24993	91.4	3.4	88	36.1	51.9	34.2	17.7	15.3	141520	4094	137426	52818	84608	55758	28850	24530	93.5	2.7	90.8	34.9	55.9	36.8	19.1	16.2
2022-09-11	12	Nova Scotia	Nouvelle-Écosse	907253	46864	860389	320292	540097	416778	123319	155290	89	4.6	84.4	31.4	53	40.9	12.1	15.2	807297	27690	779607	248423	531184	407883	123301	144930	94.9	3.3	91.6	29.2	62.4	47.9	14.5	17	904157	43788	860369	320284	540085	416766	123319	155282	92.4	4.5	88	32.7	55.2	42.6	12.6	15.9	860889	30914	829975	290898	539077	415759	123318	149993	94.5	3.4	91.1	31.9	59.2	45.6	13.5	16.5
2022-09-11	13	New Brunswick	Nouveau-Brunswick	703250	39230	664020	261954	402066	267930	134136	154541	86.6	4.8	81.8	32.3	49.5	33	16.5	19	626118	26567	599551	208366	391185	257927	133258	148614	93	3.9	89.1	31	58.1	38.3	19.8	22.1	699597	37945	661652	261332	400320	266939	133381	152991	89.9	4.9	85	33.6	51.4	34.3	17.1	19.6	669241	29261	639980	239769	400211	266830	133381	150937	92.5	4	88.5	33.1	55.3	36.9	18.4	20.9
2022-09-11	24	Quebec	Québec	7001390	1659429		744201	4597760	4199270	398490	1935051	80.5	19.1		8.6	52.9	48.3	4.6	22.3	6130070	1542991			4587079	4188895	398184	1849826	86.6	21.8			64.8	59.2	5.6	26.1	6983978	1644585		743244	4596149	4197965	398184	1933062	84.4	19.9		9	55.5	50.7	4.8	23.4	6609475	1569050		447096	4593329	4195145	398184	1904170	86.7	20.6		5.9	60.2	55	5.2	25
2022-09-11	35	Ontario	Ontario	12644274	467882	12176392	4654120	7522272	5350078	2172194	2544493	83.7	3.1	80.6	30.8	49.8	35.4	14.4	16.8	11197827	253732	10944095	3640605	7303490	5132644	2170846	2384263	90.8	2.1	88.7	29.5	59.2	41.6	17.6	19.3	12599674	425918	12173756	4651620	7522136	5349949	2172187	2543351	87.5	3	84.6	32.3	52.3	37.2	15.1	17.7	12021126	289369	11731757	4231251	7500506	5328331	2172175	2457964	90.3	2.2	88.1	31.8	56.4	40	16.3	18.5
2022-09-11	46	Manitoba	Manitoba	1154499	45099	1109400	487976	621424	453858	167566	209357	81.9	3.2	78.7	34.6	44.1	32.2	11.9	14.9	992601	19450	973151	364255	608896	441382	167514	191610	90.5	1.8	88.7	33.2	55.5	40.2	15.3	17.5	1150733	41367	1109366	487945	621421	453855	167566	209338	86.7	3.1	83.6	36.7	46.8	34.2	12.6	15.8	1078672	23850	1054822	435475	619347	451781	167566	200633	89.8	2	87.8	36.3	51.6	37.6	14	16.7
2022-09-11	47	Saskatchewan	Saskatchewan	964582	54294	910288	400385	509903	343155	166748	180474	80.7	4.5	76.2	33.5	42.7	28.7	14	15.1	824647	29267	795380	304795	490585	325474	165111	167310	89.7	3.2	86.5	33.1	53.3	35.4	18	18.2	955546	48989	906557	399416	507141	341965	165176	178098	85.1	4.4	80.7	35.6	45.2	30.5	14.7	15.9	898339	34354	863985	358880	505105	339929	165176	172160	88.8	3.4	85.4	35.5	49.9	33.6	16.3	17
2022-09-11	48	Alberta	Alberta	3596158	177719	3418439	1678362	1740077	1302540	437537	579264	79.2	3.9	75.2	36.9	38.3	28.7	9.6	12.8	3123220	108573	3014647	1325521	1689126	1252187	436939	520940	87.9	3.1	84.8	37.3	47.5	35.2	12.3	14.7	3583255	165470	3417785	1677788	1739997	1302461	437536	578892	83.6	3.9	79.8	39.1	40.6	30.4	10.2	13.5	3396140	120753	3275387	1541015	1734372	1296842	437530	549198	87.4	3.1	84.3	39.6	44.6	33.4	11.3	14.1
2022-09-11	59	British Columbia	Colombie-Britannique	4556344	186502	4369842	1586262	2783580	2280043	503537	791979	85.7	3.5	82.2	29.8	52.3	42.9	9.5	14.9	4092480	115265	3977215	1312264	2664951	2161549	503402	724360	92.4	2.6	89.8	29.6	60.1	48.8	11.4	16.3	4538045	168216	4369829	1586249	2783580	2280043	503537	791967	89	3.3	85.7	31.1	54.6	44.7	9.9	15.5	4354399	127223	4227176	1455912	2771264	2267727	503537	750120	91.8	2.7	89.1	30.7	58.4	47.8	10.6	15.8
2022-09-11	60	Yukon	Yukon	36851	1334	35517	14543	20974	14742	6232	7756	83.8	3	80.8	33.1	47.7	33.5	14.2	17.6	31735	556	31179	11359	19820	13726	6094	6891	89.1	1.6	87.5	31.9	55.6	38.5	17.1	19.3	35885	1004	34881	14336	20545	14451	6094	7398	86	2.4	83.6	34.4	49.2	34.6	14.6	17.7	33923	626	33297	12752	20545	14451	6094	7106	88.5	1.6	86.9	33.3	53.6	37.7	15.9	18.5
2022-09-11	61	Northwest Territories	Territoires du Nord-Ouest	34731	1455	33276	14541	18735	15607	3128	4165	79.6	3.3	76.3	33.3	43	35.8	7.2	9.5	28331	417	27914	10372	17542	14532	3010	3483	84.5	1.2	83.3	30.9	52.3	43.4	9	10.4	33709	1072	32637	14301	18336	15326	3010	3800	82.3	2.6	79.7	34.9	44.8	37.4	7.3	9.3	31171	512	30659	12323	18336	15326	3010	3608	84.3	1.4	82.9	33.3	49.6	41.4	8.1	9.8
2022-09-11	62	Nunavut	Nunavut	32758	2415	30343	14487	15856	13734	2122	3986	80.8	6	74.9	35.7	39.1	33.9	5.2	9.8	23885	777	23108	9050	14058	12080	1978	2723	92	3	89	34.9	54.2	46.5	7.6	10.5	31843	2185	29658	14238	15420	13442	1978	3571	87.5	6	81.5	39.1	42.3	36.9	5.4	9.8	27606	1044	26562	11159	15403	13425	1978	2931	90.3	3.4	86.9	36.5	50.4	43.9	6.5	9.6
2022-10-09	1	Canada	Canada	32321589	2699048	24262573	10321713	19300828	13692634	5608194	6720478	83	6.9	80.3	26.5	49.6	35.2	14.4	17.3	28479232	2135928	21741457	7568832	18774472	13175124	5599348	6328260	90.1	6.8	88.6	23.9	59.4	41.7	17.7	20	32183363	2592474	24236857	10298553	19292336	13687926	5604410	6695532	86.9	7	84.2	27.8	52.1	36.9	15.1	18.1	30620741	2237035	23325319	9192123	19191583	13587211	5604372	6487431	89.7	6.6	88	26.9	56.2	39.8	16.4	19
2022-10-09	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	502638	21030	481608	177697	303911	225697	78214	87679	95.6	4	91.6	33.8	57.8	42.9	14.9	16.7	439855	12521	427334	128711	298623	220499	78124	82106	>=99	2.8	96.8	29.2	67.6	49.9	17.7	18.6	500763	19322	481441	177530	303911	225697	78214	87513	98.9	3.8	95.1	35.1	60	44.6	15.4	17.3	471462	13561	457901	154267	303634	225421	78213	86109	>=99	2.9	96.7	32.6	64.1	47.6	16.5	18.2
2022-10-09	11	Prince Edward Island	Île-du-Prince-Édouard	151731	6439	145292	59423	85869	54073	31796	34239	88.9	3.8	85.1	34.8	50.3	31.7	18.6	20.1	132169	3762	128407	45418	82989	51640	31349	31786	94.4	2.7	91.7	32.4	59.2	36.9	22.4	22.7	149568	5573	143995	58649	85346	53702	31644	33626	91.6	3.4	88.2	35.9	52.3	32.9	19.4	20.6	141837	4142	137695	52628	85067	53423	31644	32915	93.7	2.7	91	34.8	56.2	35.3	20.9	21.7
2022-10-09	12	Nova Scotia	Nouvelle-Écosse	908614	46643	861971	318038	543933	375674	168259	172535	89.1	4.6	84.5	31.2	53.3	36.8	16.5	16.9	808616	27390	781226	247504	533722	365505	168217	163049	95	3.2	91.8	29.1	62.7	42.9	19.8	19.2	904986	43460	861526	317653	543873	375628	168245	172164	92.5	4.4	88.1	32.5	55.6	38.4	17.2	17.6	862121	30746	831375	289738	541637	373395	168242	167100	94.6	3.4	91.3	31.8	59.5	41	18.5	18.3
2022-10-09	13	New Brunswick	Nouveau-Brunswick	703903	39340	664563	260981	403582	258190	145392	156317	86.7	4.8	81.8	32.1	49.7	31.8	17.9	19.2	627015	26685	600330	208052	392278	247896	144382	150811	93.1	4	89.2	30.9	58.3	36.8	21.4	22.4	700083	38024	662059	260205	401854	257255	144599	154854	89.9	4.9	85	33.4	51.6	33	18.6	19.9	670038	29446	640592	239298	401294	256695	144599	152870	92.6	4.1	88.6	33.1	55.5	35.5	20	21.1
